# Experimental sample (obstacle trajectories) - time in milliseconds, distance in meters
# (NaN measurements indicate the corresponding object is outside the working space)
#   t | obj1_x  obj1_y  | obj2_x  obj2_y  | obj3_x  obj3_y  | obj4_x  obj4_y | robot_x robot_y
 1020   3.5128  0.7339   -0.6864  2.8499   -0.6803  3.2716    2.1252  0.8503    1.1996  0.8647
 1030   3.5127  0.7438   -0.6560  2.8510   -0.6479  3.2713    2.1246  0.8501    1.2042  0.8713
 1040   3.5114  0.7536   -0.6246  2.8512   -0.6166  3.2709    2.1252  0.8503    1.2093  0.8789
 1050   3.5110  0.7633   -0.5947  2.8519   -0.5848  3.2712    2.1253  0.8499    1.2143  0.8862
 1060   3.5108  0.7723   -0.5645  2.8524   -0.5530  3.2707    2.1251  0.8500    1.2190  0.8932
 1070   3.5109  0.7821   -0.5349  2.8522   -0.5223  3.2705    2.1249  0.8500    1.2235  0.9003
 1080   3.5101  0.7921   -0.5047  2.8528   -0.4905  3.2708    2.1245  0.8498    1.2287  0.9069
 1090   3.5090  0.8013   -0.4758  2.8539   -0.4600  3.2702    2.1249  0.8497    1.2339  0.9136
 1100   3.5088  0.8110   -0.4464  2.8544   -0.4292  3.2709    2.1246  0.8496    1.2388  0.9211
 1110   3.5082  0.8209   -0.4172  2.8545   -0.3983  3.2698    2.1252  0.8500    1.2438  0.9278
 1120   3.5068  0.8299   -0.3888  2.8550   -0.3677  3.2703    2.1246  0.8502    1.2488  0.9344
 1130   3.5057  0.8403   -0.3602  2.8554   -0.3372  3.2698    2.1247  0.8505    1.2543  0.9410
 1140   3.5052  0.8497   -0.3317  2.8558   -0.3075  3.2701    2.1248  0.8504    1.2589  0.9482
 1150   3.5047  0.8592   -0.3032  2.8556   -0.2772  3.2694    2.1253  0.8500    1.2642  0.9546
 1160   3.5037  0.8683   -0.2751  2.8562   -0.2482  3.2695    2.1254  0.8505    1.2701  0.9618
 1170   3.5024  0.8777   -0.2469  2.8561   -0.2179  3.2689    2.1254  0.8504    1.2757  0.9678
 1180   3.5008  0.8870   -0.2194  2.8566   -0.1891  3.2692    2.1250  0.8504    1.2805  0.9743
 1190   3.4999  0.8966   -0.1923  2.8572   -0.1592  3.2690    2.1251  0.8496    1.2858  0.9816
 1200   3.4989  0.9063   -0.1647  2.8570   -0.1309  3.2683    2.1251  0.8495    1.2913  0.9884
 1210   3.4975  0.9157   -0.1380  2.8582   -0.1018  3.2683    2.1249  0.8500    1.2971  0.9948
 1220   3.4957  0.9250   -0.1109  2.8581   -0.0729  3.2686    2.1249  0.8499    1.3025  1.0010
 1230   3.4944  0.9337   -0.0842  2.8578   -0.0442  3.2680    2.1254  0.8505    1.3073  1.0072
 1240   3.4934  0.9439   -0.0582  2.8582   -0.0159  3.2677    2.1250  0.8495    1.3130  1.0143
 1250   3.4920  0.9531   -0.0318  2.8589    0.0125  3.2677    2.1249  0.8500    1.3191  1.0209
 1260   3.4897  0.9617   -0.0056  2.8591    0.0405  3.2670    2.1248  0.8500    1.3245  1.0270
 1270   3.4884  0.9708    0.0196  2.8594    0.0677  3.2670    2.1255  0.8497    1.3305  1.0335
 1280   3.4868  0.9808    0.0450  2.8597    0.0957  3.2670    2.1248  0.8503    1.3360  1.0394
 1290   3.4850  0.9892    0.0709  2.8594    0.1234  3.2669    2.1252  0.8496    1.3415  1.0463
 1300   3.4836  0.9986    0.0963  2.8597    0.1505  3.2661    2.1253  0.8501    1.3469  1.0531
 1310   3.4812  1.0078    0.1204  2.8599    0.1783  3.2667    2.1245  0.8499    1.3529  1.0588
 1320   3.4796  1.0166    0.1452  2.8604    0.2046  3.2657    2.1253  0.8501    1.3585  1.0656
 1330   3.4773  1.0262    0.1703  2.8603    0.2318  3.2659    2.1245  0.8503    1.3640  1.0710
 1340   3.4757  1.0356    0.1949  2.8604    0.2588  3.2655    2.1248  0.8497    1.3704  1.0779
 1350   3.4739  1.0447    0.2190  2.8607    0.2845  3.2652    2.1251  0.8496    1.3759  1.0835
 1360   3.4713  1.0536    0.2425  2.8611    0.3110  3.2656    2.1253  0.8496    1.3814  1.0903
 1370   3.4693  1.0627    0.2663  2.8606    0.3375  3.2647    2.1253  0.8496    1.3880  1.0958
 1380   3.4671  1.0713    0.2902  2.8612    0.3630  3.2644    2.1249  0.8503    1.3935  1.1026
 1390   3.4648  1.0805    0.3128  2.8612    0.3893  3.2643    2.1249  0.8496    1.3994  1.1080
 1400   3.4625  1.0898    0.3364  2.8613    0.4152  3.2644    2.1252  0.8497    1.4056  1.1144
 1410   3.4604  1.0981    0.3593  2.8609    0.4397  3.2639    2.1251  0.8499    1.4115  1.1210
 1420   3.4574  1.1075    0.3817  2.8609    0.4650  3.2639    2.1247  0.8500    1.4178  1.1266
 1430   3.4552  1.1161    0.4046  2.8612    0.4909  3.2633    2.1254  0.8504    1.4236  1.1324
 1440   3.4523  1.1247    0.4270  2.8616    0.5157  3.2637    2.1246  0.8497    1.4293  1.1391
 1450   3.4498  1.1343    0.4489  2.8615    0.5406  3.2628    2.1249  0.8496    1.4361  1.1447
 1460   3.4473  1.1428    0.4702  2.8608    0.5652  3.2628    2.1254  0.8499    1.4418  1.1505
 1470   3.4449  1.1513    0.4920  2.8607    0.5897  3.2626    2.1253  0.8505    1.4482  1.1566
 1480   3.4420  1.1599    0.5141  2.8616    0.6139  3.2625    2.1254  0.8500    1.4538  1.1619
 1490   3.4394  1.1690    0.5355  2.8611    0.6378  3.2621    2.1252  0.8495    1.4597  1.1680
 1500   3.4359  1.1779    0.5563  2.8613    0.6618  3.2618    2.1245  0.8505    1.4660  1.1737
 1510   3.4337  1.1864    0.5775  2.8608    0.6857  3.2615    2.1250  0.8500    1.4727  1.1798
 1520   3.4299  1.1955    0.5973  2.8611    0.7093  3.2616    2.1246  0.8505    1.4787  1.1861
 1530   3.4274  1.2042    0.6177  2.8605    0.7321  3.2612    2.1249  0.8501    1.4851  1.1914
 1540   3.4242  1.2123    0.6383  2.8611    0.7551  3.2613    2.1248  0.8500    1.4908  1.1969
 1550   3.4210  1.2214    0.6588  2.8605    0.7780  3.2610    2.1247  0.8504    1.4974  1.2035
 1560   3.4177  1.2299    0.6786  2.8609    0.8017  3.2599    2.1251  0.8503    1.5032  1.2087
 1570   3.4150  1.2382    0.6981  2.8599    0.8241  3.2605    2.1249  0.8505    1.5099  1.2146
 1580   3.4110  1.2468    0.7178  2.8604    0.8468  3.2594    2.1249  0.8503    1.5163  1.2198
 1590   3.4078  1.2551    0.7361  2.8600    0.8692  3.2590    2.1248  0.8496    1.5221  1.2261
 1600   3.4049  1.2640    0.7559  2.8602    0.8915  3.2587    2.1251  0.8503    1.5290  1.2314
 1610   3.4007  1.2723    0.7746  2.8602    0.9132  3.2588    2.1246  0.8495    1.5351  1.2373
 1620   3.3972  1.2815    0.7930  2.8591    0.9351  3.2582    2.1253  0.8496    1.5414  1.2423
 1630   3.3942  1.2893    0.8116  2.8597    0.9570  3.2586    2.1252  0.8500    1.5478  1.2481
 1640   3.3899  1.2978    0.8301  2.8595    0.9787  3.2582    2.1254  0.8502    1.5540  1.2539
 1650   3.3863  1.3062    0.8475  2.8585    0.9994  3.2577    2.1252  0.8497    1.5602  1.2594
 1660   3.3820  1.3150    0.8652  2.8591    1.0202  3.2575    2.1248  0.8498    1.5669  1.2649
 1670   3.3786  1.3232    0.8829  2.8579    1.0419  3.2572    2.1254  0.8501    1.5729  1.2707
 1680   3.3739  1.3313    0.9008  2.8578    1.0629  3.2569    2.1248  0.8495    1.5795  1.2761
 1690   3.3701  1.3402    0.9181  2.8577    1.0834  3.2568    2.1246  0.8495    1.5861  1.2816
 1700   3.3662  1.3480    0.9347  2.8571    1.1040  3.2561    2.1254  0.8497    1.5926  1.2872
 1710   3.3610  1.3571    0.9511  2.8576    1.1242  3.2563    2.1250  0.8499    1.5982  1.2925
 1720   3.3575  1.3653    0.9683  2.8573    1.1444  3.2554    2.1252  0.8500    1.6046  1.2975
 1730   3.3522  1.3732    0.9840  2.8563    1.1638  3.2550    2.1254  0.8495    1.6111  1.3035
 1740   3.3476  1.3818    1.0007  2.8563    1.1838  3.2552    2.1250  0.8498    1.6182  1.3083
 1750   3.3432  1.3904    1.0166  2.8555    1.2038  3.2549    2.1248  0.8505    1.6246  1.3143
 1760   3.3387  1.3984    1.0323  2.8557    1.2229  3.2550    2.1250  0.8502    1.6306  1.3193
 1770   3.3340  1.4061    1.0478  2.8557    1.2417  3.2544    2.1248  0.8502    1.6371  1.3249
 1780   3.3287  1.4150    1.0633  2.8546    1.2615  3.2537    2.1249  0.8501    1.6436  1.3307
 1790   3.3240  1.4228    1.0780  2.8549    1.2801  3.2537    2.1251  0.8498    1.6500  1.3358
 1800   3.3188  1.4314    1.0931  2.8541    1.2993  3.2533    2.1245  0.8504    1.6562  1.3408
 1810   3.3133  1.4395    1.1073  2.8533    1.3177  3.2532    2.1254  0.8497    1.6626  1.3463
 1820   3.3079  1.4474    1.1222  2.8530    1.3357  3.2526    2.1245  0.8497    1.6691  1.3515
 1830   3.3026  1.4561    1.1367  2.8531    1.3540  3.2520    2.1254  0.8502    1.6754  1.3573
 1840   3.2971  1.4643    1.1509  2.8528    1.3722  3.2525    2.1245  0.8500    1.6822  1.3621
 1850   3.2919  1.4724    1.1650  2.8522    1.3899  3.2521    2.1252  0.8500    1.6884  1.3676
 1860   3.2867  1.4802    1.1781  2.8512    1.4078  3.2519    2.1248  0.8498    1.6948  1.3725
 1870   3.2808  1.4882    1.1915  2.8511    1.4253  3.2509    2.1251  0.8498    1.7018  1.3778
 1880   3.2748  1.4963    1.2047  2.8504    1.4423  3.2511    2.1248  0.8501    1.7076  1.3828
 1890   3.2701  1.5040    1.2186  2.8501    1.4599  3.2504    2.1247  0.8497    1.7142  1.3888
 1900   3.2637  1.5126    1.2311  2.8498    1.4768  3.2503    2.1253  0.8502    1.7206  1.3938
 1910   3.2577  1.5201    1.2436  2.8490    1.4935  3.2500    2.1250  0.8500    1.7276  1.3989
 1920   3.2517  1.5290    1.2558  2.8481    1.5103  3.2498    2.1248  0.8504    1.7340  1.4035
 1930   3.2456  1.5369    1.2680  2.8479    1.5269  3.2495    2.1250  0.8498    1.7407  1.4086
 1940   3.2397  1.5448    1.2807  2.8473    1.5433  3.2492    2.1246  0.8504    1.7471  1.4147
 1950   3.2340  1.5523    1.2921  2.8471    1.5599  3.2487    2.1250  0.8496    1.7526  1.4195
 1960   3.2274  1.5603    1.3040  2.8465    1.5751  3.2483    2.1252  0.8498    1.7597  1.4242
 1970   3.2218  1.5691    1.3160  2.8453    1.5911  3.2478    2.1251  0.8497    1.7662  1.4296
 1980   3.2150  1.5761    1.3263  2.8447    1.6069  3.2477    2.1246  0.8496    1.7724  1.4351
 1990   3.2091  1.5844    1.3380  2.8440    1.6219  3.2471    2.1251  0.8498    1.7783  1.4397
 2000   3.2031  1.5921    1.3491  2.8436    1.6379  3.2471    2.1251  0.8496    1.7845  1.4448
 2010   3.1960  1.6003    1.3598  2.8431    1.6528  3.2465    2.1251  0.8503    1.7909  1.4499
 2020   3.1900  1.6077    1.3702  2.8423    1.6677  3.2454    2.1249  0.8504    1.7977  1.4547
 2030   3.1833  1.6165    1.3806  2.8413    1.6826  3.2459    2.1248  0.8503    1.8046  1.4602
 2040   3.1766  1.6240    1.3913  2.8414    1.6969  3.2452    2.1252  0.8502    1.8107  1.4647
 2050   3.1700  1.6315    1.4014  2.8398    1.7121  3.2446    2.1250  0.8502    1.8171  1.4693
 2060   3.1629  1.6395    1.4113  2.8399    1.7264  3.2443    2.1252  0.8504    1.8235  1.4742
 2070   3.1563  1.6476    1.4203  2.8386    1.7399  3.2446    2.1245  0.8498    1.8294  1.4790
 2080   3.1495  1.6553    1.4306  2.8380    1.7538  3.2442    2.1255  0.8496    1.8356  1.4835
 2090   3.1429  1.6628    1.4399  2.8370    1.7675  3.2431    2.1253  0.8500    1.8422  1.4879
 2100   3.1362  1.6706    1.4487  2.8362    1.7817  3.2432    2.1253  0.8502    1.8486  1.4925
 2110   3.1290  1.6790    1.4582  2.8358    1.7951  3.2427    2.1251  0.8505    1.8548  1.4973
 2120   3.1221  1.6864    1.4667  2.8352    1.8081  3.2421    2.1250  0.8504    1.8614  1.5015
 2130   3.1159  1.6945    1.4756  2.8339    1.8211  3.2423    2.1254  0.8502    1.8682  1.5059
 2140   3.1082  1.7019    1.4846  2.8338    1.8345  3.2414    2.1251  0.8503    1.8748  1.5095
 2150   3.1019  1.7093    1.4931  2.8326    1.8472  3.2413    2.1249  0.8501    1.8804  1.5134
 2160   3.0945  1.7175    1.5009  2.8316    1.8593  3.2411    2.1253  0.8500    1.8869  1.5179
 2170   3.0868  1.7249    1.5096  2.8310    1.8715  3.2408    2.1253  0.8498    1.8939  1.5222
 2180   3.0806  1.7329    1.5174  2.8301    1.8840  3.2403    2.1249  0.8496    1.9004  1.5258
 2190   3.0729  1.7400    1.5247  2.8290    1.8964  3.2395    2.1252  0.8505    1.9064  1.5298
 2200   3.0661  1.7476    1.5332  2.8283    1.9074  3.2388    2.1249  0.8504    1.9129  1.5342
 2210   3.0590  1.7550    1.5402  2.8273    1.9199  3.2391    2.1254  0.8499    1.9194  1.5377
 2220   3.0510  1.7629    1.5477  2.8269    1.9307  3.2385    2.1253  0.8503    1.9256  1.5414
 2230   3.0436  1.7705    1.5557  2.8261    1.9424  3.2378    2.1246  0.8500    1.9317  1.5460
 2240   3.0365  1.7784    1.5629  2.8249    1.9533  3.2380    2.1251  0.8504    1.9386  1.5493
 2250   3.0294  1.7854    1.5691  2.8239    1.9649  3.2375    2.1250  0.8504    1.9453  1.5534
 2260   3.0219  1.7938    1.5768  2.8230    1.9758  3.2365    2.1252  0.8498    1.9511  1.5572
 2270   3.0149  1.8009    1.5832  2.8221    1.9861  3.2361    2.1246  0.8500    1.9582  1.5605
 2280   3.0068  1.8084    1.5894  2.8219    1.9964  3.2355    2.1247  0.8502    1.9647  1.5644
 2290   3.0000  1.8163    1.5959  2.8203    2.0069  3.2358    2.1249  0.8501    1.9711  1.5681
 2300   2.9925  1.8231    1.6028  2.8194    2.0173  3.2354    2.1250  0.8498    1.9776  1.5712
 2310   2.9850  1.8311    1.6087  2.8186    2.0271  3.2347    2.1246  0.8496    1.9836  1.5749
 2320   2.9773  1.8385    1.6149  2.8180    2.0372  3.2339    2.1250  0.8499    1.9900  1.5787
 2330   2.9699  1.8462    1.6211  2.8166    2.0469  3.2339    2.1252  0.8504    1.9964  1.5825
 2340   2.9626  1.8537    1.6273  2.8160    2.0557  3.2334    2.1253  0.8497    2.0030  1.5858
 2350   2.9555  1.8611    1.6330  2.8150    2.0653  3.2326    2.1254  0.8502    2.0099  1.5896
 2360   2.9478  1.8680    1.6383  2.8140    2.0748  3.2323    2.1250  0.8499    2.0167  1.5933
 2370   2.9397  1.8753    1.6434  2.8132    2.0834  3.2321    2.1247  0.8498    2.0227  1.5963
 2380   2.9322  1.8832    1.6492  2.8119    2.0919  3.2314    2.1250  0.8499    2.0298  1.6003
 2390   2.9247  1.8904    1.6548  2.8108    2.1008  3.2312    2.1249  0.8502    2.0357  1.6038
 2400   2.9177  1.8978    1.6591  2.8096    2.1093  3.2304    2.1254  0.8502    2.0428  1.6073
 2410   2.9100  1.9049    1.6647  2.8090    2.1174  3.2309    2.1253  0.8497    2.0492  1.6104
 2420   2.9023  1.9130    1.6700  2.8084    2.1257  3.2303    2.1251  0.8495    2.0561  1.6134
 2430   2.8949  1.9199    1.6745  2.8073    2.1336  3.2295    2.1255  0.8501    2.0623  1.6168
 2440   2.8871  1.9275    1.6793  2.8061    2.1414  3.2290    2.1253  0.8505    2.0690  1.6203
 2450   2.8793  1.9345    1.6840  2.8047    2.1488  3.2291    2.1252  0.8499    2.0759  1.6237
 2460   2.8722  1.9422    1.6884  2.8039    2.1570  3.2285    2.1247  0.8501    2.0820  1.6275
 2470   2.8639  1.9491    1.6926  2.8029    2.1639  3.2275    2.1247  0.8504    2.0889  1.6312
 2480   2.8569  1.9565    1.6969  2.8014    2.1716  3.2275    2.1253  0.8505    2.0961  1.6344
 2490   2.8490  1.9641    1.7017  2.8013    2.1787  3.2264    2.1248  0.8504    2.1022  1.6383
 2500   2.8412  1.9713    1.7057  2.7996    2.1852  3.2261    2.1254  0.8502    2.1094  1.6418
 2510   2.8337  1.9787    1.7094  2.7982    2.1922  3.2255    2.1253  0.8497    2.1156  1.6455
 2520   2.8265  1.9851    1.7140  2.7976    2.1993  3.2247    2.1249  0.8498    2.1226  1.6490
 2530   2.8192  1.9929    1.7174  2.7968    2.2064  3.2243    2.1251  0.8502    2.1296  1.6524
 2540   2.8114  2.0000    1.7216  2.7958    2.2128  3.2241    2.1247  0.8499    2.1363  1.6557
 2550   2.8042  2.0073    1.7252  2.7941    2.2192  3.2236    2.1248  0.8499    2.1431  1.6597
 2560   2.7961  2.0144    1.7285  2.7930    2.2254  3.2229    2.1251  0.8501    2.1494  1.6632
 2570   2.7884  2.0213    1.7328  2.7922    2.2316  3.2223    2.1250  0.8495    2.1566  1.6670
 2580   2.7813  2.0283    1.7358  2.7916    2.2385  3.2217    2.1248  0.8496    2.1626  1.6698
 2590   2.7735  2.0357    1.7389  2.7901    2.2438  3.2213    2.1248  0.8498    2.1696  1.6743
 2600   2.7659  2.0428    1.7421  2.7889    2.2499  3.2209    2.1249  0.8501    2.1772  1.6777
